@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

iris,9,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.032626,0.140327,7.340754,29.767799,23.774438,1.682449,22.091989,1.584963,0.112163,1.472799,22.091989,1.472799,92.923287,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.002,0,0.001332,0.000211,1.332,0.211,12262,10633,2353,100,35.555556,?
iris,9,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.062092,0.221594,13.970588,47.007095,23.774438,9.354864,14.419573,1.584963,0.623658,0.961305,20.925614,1.395041,88.017283,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0.001,0.000111,0.000361,0.111,0.361,12262,10633,2353,93.333333,35.555556,?
iris,9,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,15,0,0,100,0,0,1,0.017974,0.070612,4.044118,14.97908,23.774438,0.689528,23.084909,1.584963,0.045969,1.538994,23.084909,1.538994,97.099707,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.001,0.000108,0.000409,0.108,0.409,12262,10633,2353,100,35.555556,?
iris,9,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047386,0.210071,10.661765,44.562706,23.774438,8.771677,15.00276,1.584963,0.584778,1.000184,21.508801,1.43392,90.470283,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0,0,0.000141,0.000186,0.141,0.186,12262,10633,2353,93.333333,33.333333,?
iris,9,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047331,0.157053,10.649578,33.315973,23.774438,2.265636,21.508802,1.584963,0.151042,1.43392,21.508802,1.43392,90.470288,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.993333,0.977778,0.93266,0.933333,0,0,0.00015,0.000169,0.15,0.169,12262,10633,2353,100,37.777778,?
iris,9,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047331,0.21007,10.649578,44.56253,23.774438,8.769911,15.004526,1.584963,0.584661,1.000302,21.510567,1.434038,90.47771,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.953333,0.901587,0.93266,0.933333,0,0,0.000166,0.0002,0.166,0.2,12262,10633,2353,93.333333,33.333333,?
iris,9,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,15,0,0,100,0,0,1,0.032626,0.099799,7.340754,21.170482,23.774438,1.270949,22.503488,1.584963,0.08473,1.500233,22.503488,1.500233,94.654135,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0.000113,0.000169,0.113,0.169,12262,10633,2353,100,37.777778,?
iris,10,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,15,0,0,100,0,0,1,0.003268,0.003466,0.735294,0.735294,23.774438,0.106341,23.668096,1.584963,0.007089,1.577873,23.668096,1.577873,99.552707,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0.000136,0.000242,0.136,0.242,12262,10633,2353,100,33.333333,?
iris,10,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,15,0,0,100,0,0,1,0.032626,0.099799,7.340754,21.170482,23.774438,1.270949,22.503488,1.584963,0.08473,1.500233,22.503488,1.500233,94.654135,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0.00017,0.000187,0.17,0.187,12262,10633,2353,100,37.777778,?
iris,10,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,15,0,0,100,0,0,1,0.00316,0.003364,0.71092,0.713631,23.774438,0.10281,23.671628,1.584963,0.006854,1.578109,23.671628,1.578109,99.567562,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0.000139,0.000219,0.139,0.219,12262,10633,2353,100,33.333333,?
iris,10,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047331,0.21007,10.649578,44.56253,23.774438,8.769911,15.004526,1.584963,0.584661,1.000302,21.510567,1.434038,90.47771,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.953333,0.901587,0.93266,0.933333,0,0,0.000206,0.000194,0.206,0.194,12262,10633,2353,93.333333,33.333333,?
iris,10,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047331,0.21007,10.649578,44.56253,23.774438,8.769911,15.004526,1.584963,0.584661,1.000302,21.510567,1.434038,90.47771,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.956667,0.912698,0.93266,0.933333,0,0,0.000165,0.000196,0.165,0.196,12262,10633,2353,93.333333,33.333333,?
iris,10,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,15,0,0,100,0,0,1,0.017866,0.070607,4.019743,14.978032,23.774438,0.685997,23.088441,1.584963,0.045733,1.539229,23.088441,1.539229,97.114562,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.000133,0.000622,0.133,0.622,12262,10633,2353,100,35.555556,?
iris,10,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.047386,0.210071,10.661765,44.562706,23.774438,8.771677,15.00276,1.584963,0.584778,1.000184,21.508801,1.43392,90.470283,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0.001,0.001,0.000309,0.000349,0.309,0.349,12262,10633,2353,93.333333,33.333333,?
iris,10,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.091503,0.262266,20.588235,55.635095,23.774438,10.932737,12.8417,1.584963,0.728849,0.856113,19.347741,1.289849,81.380436,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.936667,0.869841,0.861111,0.866667,0.001,0,0.000121,0.000181,0.121,0.181,12262,10633,2353,93.333333,37.777778,?
iris,10,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,15,0,0,100,0,0,1,0.047386,0.122205,10.661765,25.92368,23.774438,1.855902,21.918536,1.584963,0.123727,1.461236,21.918536,1.461236,92.193708,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0.000112,0.000164,0.112,0.164,12262,10633,2353,100,40,?
iris,10,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.062092,0.221594,13.970588,47.007095,23.774438,9.354864,14.419573,1.584963,0.623658,0.961305,20.925614,1.395041,88.017283,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.95,0.9,0.93266,0.933333,0.001,0,0.000169,0.000216,0.169,0.216,12262,10633,2353,93.333333,35.555556,?
iris,1,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.051342,0.181145,11.551989,38.426675,23.774438,3.169066,20.605372,1.584963,0.211271,1.373691,21.383454,1.425564,89.943047,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.113,0.000266,0.102304,0.266,102.304,14177,10633,2353,100,42.222222,?
iris,1,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.008898,0.027459,2.00197,5.824869,23.774438,0.301932,23.472506,1.584963,0.020129,1.564834,23.472506,1.564834,98.730015,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.083,0.000366,0.074775,0.366,74.775,14099,10633,2353,100,37.777778,?
iris,1,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.011223,0.03254,2.52515,6.902836,23.774438,0.383159,23.391279,1.584963,0.025544,1.559419,23.391279,1.559419,98.388359,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.064,0.000491,0.062976,0.491,62.976,14060,10633,2353,100,35.555556,?
iris,1,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.015284,0.032729,3.438917,6.942954,23.774438,0.514453,23.259985,1.584963,0.034297,1.550666,23.259985,1.550666,97.836109,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.065,0.000325,0.06522,0.325,65.22,14294,10633,2353,100,40,?
iris,1,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.039285,0.147891,8.839109,31.372455,23.774438,1.977826,21.796612,1.584963,0.131855,1.453107,21.846579,1.456439,91.891044,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.064,0.000063,0.06247,0.063,62.47,14138,10633,2353,100,37.777778,?
iris,1,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.048099,0.165517,10.822177,35.111462,23.774438,2.537497,21.23694,1.584963,0.169166,1.415796,21.498814,1.433254,90.428277,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.063,0.000299,0.062473,0.299,62.473,14177,10633,2353,100,40,?
iris,1,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.048076,0.178937,10.817107,37.958184,23.774438,3.020561,20.753876,1.584963,0.201371,1.383592,21.498905,1.43326,90.428657,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.066,0.000268,0.065451,0.268,65.451,14255,10633,2353,100,37.777778,?
iris,1,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.089994,0.260111,20.24872,55.177797,23.774438,6.169551,17.604886,1.584963,0.411303,1.173659,19.392079,1.292805,81.56693,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.973333,0.956508,0.866667,0.866667,0.001,0.072,0.000796,0.070399,0.796,70.399,14411,10633,2353,100,42.222222,?
iris,1,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.101625,0.236496,22.86557,50.168389,23.774438,5.121416,18.653021,1.584963,0.341428,1.243535,18.973368,1.264891,79.805749,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.96,0.933889,0.866667,0.866667,0,0.064,0.000279,0.063489,0.279,63.489,14138,10633,2353,100,44.444444,?
iris,1,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.015421,0.034187,3.469738,7.252072,23.774438,0.520731,23.253706,1.584963,0.034715,1.550247,23.253706,1.550247,97.809702,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.06,0.000219,0.059674,0.219,59.674,14099,10633,2353,100,40,?
iris,2,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.050193,0.18004,11.293502,38.192204,23.774438,3.040031,20.734407,1.584963,0.202669,1.382294,21.412369,1.427491,90.06467,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0.061,0.000117,0.060721,0.117,60.721,14099,10633,2353,100,40,?
iris,2,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,12,3,0,80,20,0,0.7,0.101242,0.267843,22.779499,56.818166,23.774438,6.002997,17.77144,1.584963,0.4002,1.184763,18.647248,1.24315,78.434023,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.973333,0.956508,0.79798,0.8,0,0.069,0.000081,0.06847,0.081,68.47,14372,10633,2353,100,40,?
iris,2,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.055351,0.17318,12.453955,36.736931,23.774438,2.907737,20.866701,1.584963,0.193849,1.391113,21.236575,1.415772,89.325248,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.063,0.000052,0.062158,0.052,62.158,14177,10633,2353,100,42.222222,?
iris,2,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.011099,0.027176,2.497264,5.764978,23.774438,0.372938,23.4015,1.584963,0.024863,1.5601,23.4015,1.5601,98.431349,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.064,0.00005,0.063462,0.05,63.462,14216,10633,2353,100,40,?
iris,2,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.030547,0.073367,6.873144,15.563569,23.774438,1.09287,22.681567,1.584963,0.072858,1.512104,22.681567,1.512104,95.40317,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.065,0.000092,0.064173,0.092,64.173,14255,10633,2353,100,40,?
iris,2,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.054216,0.195623,12.198514,41.497855,23.774438,3.924304,19.850134,1.584963,0.26162,1.323342,21.264884,1.417659,89.444322,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0.001,0.063,0.000732,0.063175,0.732,63.175,14216,10633,2353,100,40,?
iris,2,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.003988,0.013256,0.897282,2.812073,23.774438,0.132423,23.642015,1.584963,0.008828,1.576134,23.642015,1.576134,99.443003,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.064,0.000197,0.063703,0.197,63.703,14138,10633,2353,100,35.555556,?
iris,2,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.042893,0.172278,9.650996,36.545582,23.774438,2.619799,21.154638,1.584963,0.174653,1.410309,21.673904,1.444927,91.164738,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0.062,0.000617,0.062057,0.617,62.057,14177,10633,2353,100,37.777778,?
iris,2,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.055369,0.168614,12.457994,35.768358,23.774438,2.784418,20.990019,1.584963,0.185628,1.399335,21.240663,1.416044,89.34244,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.06,0.000059,0.059509,0.059,59.509,14099,10633,2353,100,42.222222,?
iris,2,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.009487,0.018461,2.134483,3.916091,23.774438,0.313632,23.460805,1.584963,0.020909,1.564054,23.460805,1.564054,98.680801,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.065,0.001254,0.064139,1.254,64.139,14255,10633,2353,100,35.555556,?
iris,3,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.015586,0.041007,3.506939,8.698836,23.774438,0.536458,23.237979,1.584963,0.035764,1.549199,23.237979,1.549199,97.743549,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.061,0.000073,0.061048,0.073,61.048,14138,10633,2353,100,37.777778,?
iris,3,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.066086,0.196268,14.869318,41.634757,23.774438,3.921181,19.853257,1.584963,0.261412,1.32355,20.821329,1.388089,87.578642,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.068,0.000093,0.06739,0.093,67.39,14294,10633,2353,100,42.222222,?
iris,3,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.039701,0.140166,8.932617,29.733754,23.774438,1.892573,21.881865,1.584963,0.126172,1.458791,21.881865,1.458791,92.039464,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.076,0.000074,0.073525,0.074,73.525,14372,10633,2353,100,37.777778,?
iris,3,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.014119,0.039946,3.176803,8.473853,23.774438,0.48703,23.287407,1.584963,0.032469,1.552494,23.287407,1.552494,97.951454,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0.069,0.000167,0.067865,0.167,67.865,14177,10633,2353,100,37.777778,?
iris,3,5,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.077175,0.245108,17.364312,51.995354,23.774438,5.099162,18.675276,1.584963,0.339944,1.245018,19.863402,1.324227,83.549409,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,1,1,0.861111,0.866667,0,0.064,0.000071,0.063571,0.071,63.571,14216,10633,2353,100,40,?
iris,3,6,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.005985,0.013492,1.346691,2.862068,23.774438,0.197325,23.577113,1.584963,0.013155,1.571808,23.577113,1.571808,99.170012,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.069,0.000062,0.069348,0.062,69.348,14411,10633,2353,100,35.555556,?
iris,3,7,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.057763,0.194828,12.996614,41.329286,23.774438,3.796763,19.977674,1.584963,0.253118,1.331845,21.125507,1.408367,88.858071,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,0.986667,0.977778,0.93266,0.933333,0,0.065,0.000063,0.064394,0.063,64.394,14177,10633,2353,100,42.222222,?
iris,3,8,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.057363,0.162872,12.906586,34.550292,23.774438,2.763913,21.010524,1.584963,0.184261,1.400702,21.203245,1.41355,89.185052,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.058,0.000074,0.058136,0.074,58.136,14021,10633,2353,100,46.666667,?
iris,3,9,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.035768,0.142293,8.047717,30.184946,23.774438,1.79659,21.977847,1.584963,0.119773,1.46519,21.982369,1.465491,92.462205,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.064,0.000056,0.06377,0.056,63.77,14138,10633,2353,100,37.777778,?
iris,3,10,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.043496,0.162742,9.786654,34.522816,23.774438,2.362602,21.411836,1.584963,0.157507,1.427456,21.663761,1.444251,91.122076,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0,0.066,0.00006,0.0655,0.06,65.5,14333,10633,2353,100,37.777778,?
iris,4,1,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,12,3,0,80,20,0,0.7,0.102887,0.258337,23.149582,54.801492,23.774438,5.709954,18.064484,1.584963,0.380664,1.204299,18.624729,1.241649,78.339304,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.8,0.1,0.9,0.2,0.805556,0.8,0.79798,0.703451,0.973333,0.956508,0.79798,0.8,0,0.061,0.000112,0.06014,0.112,60.14,14099,10633,2353,100,42.222222,?
iris,4,2,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,15,0,0,100,0,0,1,0.022361,0.058122,5.031277,12.329578,23.774438,0.790123,22.984315,1.584963,0.052675,1.532288,22.984315,1.532288,96.676587,1,5,0,0,1,10,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.067,0.000118,0.066736,0.118,66.736,14294,10633,2353,100,37.777778,?
iris,4,3,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,13,2,0,86.666667,13.333333,0,0.8,0.09885,0.261584,22.241311,55.490389,23.774438,6.407501,17.366936,1.584963,0.427167,1.157796,19.077764,1.271851,80.244862,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.96,0.933889,0.866667,0.866667,0.001,0.059,0.000092,0.059221,0.092,59.221,14138,10633,2353,100,44.444444,?
iris,4,4,weka.classifiers.lazy.KStar,'-B 20 -M a',332458330800479083,20220305.0656,135,15,14,1,0,93.333333,6.666667,0,0.9,0.04848,0.159757,10.907949,33.889514,23.774438,2.412288,21.36215,1.584963,0.160819,1.424143,21.495597,1.43304,90.414745,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.933333,0.033333,0.966667,0.066667,0.944444,0.933333,0.93266,0.906276,1,1,0.93266,0.933333,0.001,0.062,0.00018,0.061905,0.18,61.905,14177,10633,2353,100,40,?
